"","capture_time_in_zone","location_accuracy","species","date","number_of_sp_calling","water_body","habitat","lga_name","state","grid_id","grid_lat","grid_lng","record_sunrise","record_sunset","record_day_length","grid_sunrise","grid_sunset","grid_day_length","fraction","phase","present","year_day","day","year"
"2537","2019-01-22 21:18:26 +0930",65,"Uperoleia daviesae","2019-01-22",1,"No visible water bodies","Backyard/Suburbia","Darwin (C)","NT",2444,-12.25,130.75,2019-01-22 08:07:12,2019-01-22 20:50:47,12.7263888888889,2019-01-22 08:07:53,2019-01-22 20:51:05,12.72,0.991337779853375,0.5296683729114,0,"2019_22",22,2019
"2538","2019-01-28 20:42:13 +0930",65,"Uperoleia daviesae","2019-01-28",1,"Small pond","Backyard/Suburbia","Darwin (C)","NT",2444,-12.25,130.75,2019-01-28 08:10:10,2019-01-28 20:50:46,12.6766666666667,2019-01-28 08:10:50,2019-01-28 20:51:08,12.6716666666667,0.499247323322288,0.750239584518102,0,"2019_28",28,2019
"2539","2019-01-28 22:35:25 +1100",17.992000579834,"Uperoleia daviesae","2019-01-28",2,"Large pond","Backyard/Suburbia","Darwin (C)","NT",2444,-12.25,130.75,2019-01-28 08:10:09,2019-01-28 20:50:45,12.6766666666667,2019-01-28 08:10:50,2019-01-28 20:51:08,12.6716666666667,0.499247323322288,0.750239584518102,0,"2019_28",28,2019
"2540","2019-01-29 23:16:20 +1100",12.8870000839233,"Uperoleia daviesae","2019-01-29",2,"Large pond","Backyard/Suburbia","Darwin (C)","NT",2444,-12.25,130.75,2019-01-29 08:10:37,2019-01-29 20:50:42,12.6680555555556,2019-01-29 08:11:17,2019-01-29 20:51:04,12.6630555555556,0.391936795225441,0.784671165724309,0,"2019_29",29,2019
"2541","2019-01-29 21:49:39 +0930",10.03600025177,"Uperoleia daviesae","2019-01-29",2,"Large pond","Backyard/Suburbia","Darwin (C)","NT",2444,-12.25,130.75,2019-01-29 08:10:37,2019-01-29 20:50:42,12.6680555555556,2019-01-29 08:11:17,2019-01-29 20:51:04,12.6630555555556,0.391936795225441,0.784671165724309,0,"2019_29",29,2019
"2542","2019-03-03 22:16:17 +0930",5,"Uperoleia daviesae","2019-03-03",1,"No visible water bodies","Backyard/Suburbia","Darwin (C)","NT",2444,-12.25,130.75,2019-03-03 08:20:23,2019-03-03 20:39:47,12.3233333333333,2019-03-03 08:20:57,2019-03-03 20:40:12,12.3208333333333,0.115307041937496,0.889718824001672,0,"2019_62",62,2019
"2543","2019-03-16 19:21:44 +0930",10,"Uperoleia daviesae","2019-03-16",1,"Small pond","Rural","Litchfield (M)","NT",2511,-12.75,131.25,2019-03-16 08:20:35,2019-03-16 20:31:01,12.1738888888889,2019-03-16 08:19:58,2019-03-16 20:30:28,12.175,0.693938100372077,0.313395596661766,0,"2019_75",75,2019
"2544","2019-06-29 19:11:13 +0930",5.59600019454956,"Uperoleia daviesae","2019-06-29",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2512,-12.25,131.25,2019-06-29 07:38:26,2019-06-29 19:02:09,11.3952777777778,2019-06-29 07:37:10,2019-06-29 19:01:46,11.41,0.169217295639432,0.86505380363205,0,"2019_180",180,2019
"2545","2019-06-15 19:44:03 +0930",8.23700046539307,"Uperoleia daviesae","2019-06-15",1,"Small pond","Rural","Litchfield (M)","NT",2512,-12.25,131.25,2019-06-15 07:35:39,2019-06-15 18:59:20,11.3947222222222,2019-06-15 07:34:22,2019-06-15 18:58:57,11.4097222222222,0.943626576204275,0.423694675550802,0,"2019_166",166,2019
"2546","2019-07-11 18:50:13 +0930",26.1599998474121,"Uperoleia daviesae","2019-07-11",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2512,-12.25,131.25,2019-07-11 07:39:21,2019-07-11 19:05:15,11.4316666666667,2019-07-11 07:38:06,2019-07-11 19:04:50,11.4455555555556,0.668521971592977,0.304713547501593,0,"2019_192",192,2019
"2547","2019-08-06 20:47:31 +0930",52.4000015258789,"Uperoleia daviesae","2019-08-06",1,"None selected","None selected","Litchfield (M)","NT",2512,-12.25,131.25,2019-08-06 07:34:57,2019-08-06 19:11:14,11.6047222222222,2019-08-06 07:33:49,2019-08-06 19:10:42,11.6147222222222,0.297022125856477,0.183469352443172,0,"2019_218",218,2019
"2548","2019-08-09 19:43:44 +0930",42.0250015258789,"Uperoleia daviesae","2019-08-09",1,"Small pond","Rural","Litchfield (M)","NT",2512,-12.25,131.25,2019-08-09 07:33:51,2019-08-09 19:11:42,11.6308333333333,2019-08-09 07:32:43,2019-08-09 19:11:10,11.6408333333333,0.629781238303515,0.291789174016986,0,"2019_221",221,2019
"2549","2019-09-07 19:39:17 +0930",20.3770008087158,"Uperoleia daviesae","2019-09-07",1,"Small pond","Rural","Litchfield (M)","NT",2512,-12.25,131.25,2019-09-07 07:17:50,2019-09-07 19:13:26,11.9266666666667,2019-09-07 07:16:54,2019-09-07 19:12:43,11.9302777777778,0.582411459021066,0.276352632153906,0,"2019_250",250,2019
"2550","2019-09-19 20:05:39 +0930",87.5999984741211,"Uperoleia daviesae","2019-09-19",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-09-19 07:09:24,2019-09-19 19:13:06,12.0616666666667,2019-09-19 07:08:38,2019-09-19 19:12:17,12.0608333333333,0.796755190509426,0.64887079656571,0,"2019_262",262,2019
"2551","2019-09-19 20:08:25 +0930",4.17899990081787,"Uperoleia daviesae","2019-09-19",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-09-19 07:09:24,2019-09-19 19:13:06,12.0616666666667,2019-09-19 07:08:38,2019-09-19 19:12:17,12.0608333333333,0.796755190509426,0.64887079656571,0,"2019_262",262,2019
"2552","2019-09-19 20:10:45 +0930",92.9000015258789,"Uperoleia daviesae","2019-09-19",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-09-19 07:09:24,2019-09-19 19:13:06,12.0616666666667,2019-09-19 07:08:38,2019-09-19 19:12:17,12.0608333333333,0.796755190509426,0.64887079656571,0,"2019_262",262,2019
"2553","2019-09-19 20:16:49 +0930",10.7040004730225,"Uperoleia daviesae","2019-09-19",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-09-19 07:09:24,2019-09-19 19:13:06,12.0616666666667,2019-09-19 07:08:38,2019-09-19 19:12:17,12.0608333333333,0.796755190509426,0.64887079656571,0,"2019_262",262,2019
"2554","2019-09-28 21:47:54 +0930",96,"Uperoleia daviesae","2019-09-28",1,"Small pond","Rural","Litchfield (M)","NT",2512,-12.25,131.25,2019-09-28 07:03:03,2019-09-28 19:12:59,12.1655555555556,2019-09-28 07:02:16,2019-09-28 19:12:07,12.1641666666667,0.00930065328277879,0.969254442950815,0,"2019_271",271,2019
"2555","2019-10-07 21:08:03 +0930",34.0283370723625,"Uperoleia daviesae","2019-10-07",1,"Small pond","Backyard/Suburbia","Darwin (C)","NT",2444,-12.25,130.75,2019-10-07 07:57:37,2019-10-07 20:13:41,12.2677777777778,2019-10-07 07:58:15,2019-10-07 20:14:13,12.2661111111111,0.623878317973107,0.289846669645492,0,"2019_280",280,2019
"2556","2019-10-08 20:08:55 +0930",8.42099952697754,"Uperoleia daviesae","2019-10-08",1,"Small pond","Rural","Litchfield (M)","NT",2511,-12.75,131.25,2019-10-08 07:56:10,2019-10-08 20:13:04,12.2816666666667,2019-10-08 07:55:24,2019-10-08 20:12:28,12.2844444444444,0.71580497365968,0.32102715251509,0,"2019_281",281,2019
"2557","2019-10-16 21:58:34 +0930",35.1399993896484,"Uperoleia daviesae","2019-10-16",1,"Small pond","Rural","Litchfield (M)","NT",2512,-12.25,131.25,2019-10-16 07:51:32,2019-10-16 20:13:51,12.3719444444444,2019-10-16 07:50:52,2019-10-16 20:12:52,12.3666666666667,0.95881838535459,0.565047213583388,0,"2019_289",289,2019
"2558","2019-10-31 05:56:12 +0930",16,"Uperoleia daviesae","2019-10-31",1,"None selected","None selected","Litchfield (M)","NT",2511,-12.75,131.25,2019-10-31 07:44:29,2019-10-31 20:16:49,12.5388888888889,2019-10-31 07:43:31,2019-10-31 20:16:12,12.5447222222222,0.104719459342924,0.104894510094189,0,"2019_304",304,2019
"2559","2019-10-30 19:32:28 +0930",10,"Uperoleia daviesae","2019-10-30",2,"Small pond","Rural","Litchfield (M)","NT",2512,-12.25,131.25,2019-10-30 07:44:59,2019-10-30 20:16:30,12.5252777777778,2019-10-30 07:44:24,2019-10-30 20:15:25,12.5169444444444,0.0478634977853352,0.0702068158888495,0,"2019_303",303,2019
"2560","2019-11-04 21:11:16 +0930",10,"Uperoleia daviesae","2019-11-04",1,"None selected","None selected","Darwin (C)","NT",2444,-12.25,130.75,2019-11-04 07:44:10,2019-11-04 20:18:32,12.5727777777778,2019-11-04 07:44:48,2019-11-04 20:18:51,12.5675,0.457055954690581,0.236313623660139,0,"2019_308",308,2019
"2561","2019-11-04 20:46:08 +0930",42.0250015258789,"Uperoleia daviesae","2019-11-04",2,"Small pond","Rural","Litchfield (M)","NT",2512,-12.25,131.25,2019-11-04 07:43:21,2019-11-04 20:17:58,12.5769444444444,2019-11-04 07:42:48,2019-11-04 20:16:51,12.5675,0.457055954690581,0.236313623660139,0,"2019_308",308,2019
"2562","2019-11-01 21:08:57 +0930",125.24299621582,"Uperoleia daviesae","2019-11-01",2,"Small pond","Rural","Litchfield (M)","NT",2512,-12.25,131.25,2019-11-01 07:44:17,2019-11-01 20:17:03,12.5461111111111,2019-11-01 07:43:43,2019-11-01 20:15:57,12.5372222222222,0.178792674491208,0.138966359718234,0,"2019_305",305,2019
"2563","2019-10-28 20:59:20 +0930",26.1599998474121,"Uperoleia daviesae","2019-10-28",1,"Small pond","Rural","Litchfield (M)","NT",2512,-12.25,131.25,2019-10-28 07:45:44,2019-10-28 20:15:59,12.5041666666667,2019-10-28 07:45:09,2019-10-28 20:14:55,12.4961111111111,0.00193700972087568,0.0140138134699684,0,"2019_301",301,2019
"2564","2019-10-28 19:35:19 +0930",18,"Uperoleia daviesae","2019-10-28",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2512,-12.25,131.25,2019-10-28 07:45:44,2019-10-28 20:15:59,12.5041666666667,2019-10-28 07:45:09,2019-10-28 20:14:55,12.4961111111111,0.00193700972087568,0.0140138134699684,0,"2019_301",301,2019
"2565","2019-11-05 21:13:22 +0930",52.4000015258789,"Uperoleia daviesae","2019-11-05",2,"Small pond","Rural","Litchfield (M)","NT",2512,-12.25,131.25,2019-11-05 07:43:05,2019-11-05 20:18:17,12.5866666666667,2019-11-05 07:42:32,2019-11-05 20:17:10,12.5772222222222,0.553938039664853,0.267202486876917,0,"2019_309",309,2019
"2566","2019-11-06 05:29:52 +0930",1608,"Uperoleia daviesae","2019-11-06",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-11-06 07:42:40,2019-11-06 20:18:41,12.6002777777778,2019-11-06 07:41:41,2019-11-06 20:18:06,12.6069444444444,0.646961776712945,0.297480555977373,0,"2019_310",310,2019
"2567","2019-11-06 19:34:35 +0930",35.2070007324219,"Uperoleia daviesae","2019-11-06",2,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2512,-12.25,131.25,2019-11-06 07:42:49,2019-11-06 20:18:37,12.5966666666667,2019-11-06 07:42:17,2019-11-06 20:17:30,12.5869444444444,0.646961776712945,0.297480555977373,0,"2019_310",310,2019
"2568","2019-11-06 20:56:04 +0930",13.2370004653931,"Uperoleia daviesae","2019-11-06",1,"None selected","Other","Darwin (C)","NT",2444,-12.25,130.75,2019-11-06 07:43:40,2019-11-06 20:19:10,12.5916666666667,2019-11-06 07:44:17,2019-11-06 20:19:30,12.5869444444444,0.646961776712945,0.297480555977373,0,"2019_310",310,2019
"2569","2019-11-07 20:11:58 +0930",7.86100006103516,"Uperoleia daviesae","2019-11-07",1,"None selected","Natural area","Darwin (C)","NT",2444,-12.25,130.75,2019-11-07 07:43:28,2019-11-07 20:19:44,12.6044444444444,2019-11-07 07:44:03,2019-11-07 20:19:50,12.5963888888889,0.733453904884058,0.327316006267863,0,"2019_311",311,2019
"2570","2019-11-07 20:17:04 +0930",9.7189998626709,"Uperoleia daviesae","2019-11-07",1,"None selected","Natural area","Darwin (C)","NT",2444,-12.25,130.75,2019-11-07 07:43:28,2019-11-07 20:19:44,12.6044444444444,2019-11-07 07:44:03,2019-11-07 20:19:50,12.5963888888889,0.733453904884058,0.327316006267863,0,"2019_311",311,2019
"2571","2019-11-07 20:18:01 +0930",7.20699977874756,"Uperoleia daviesae","2019-11-07",1,"None selected","Natural area","Darwin (C)","NT",2444,-12.25,130.75,2019-11-07 07:43:28,2019-11-07 20:19:44,12.6044444444444,2019-11-07 07:44:03,2019-11-07 20:19:50,12.5963888888889,0.733453904884058,0.327316006267863,0,"2019_311",311,2019
"2572","2019-11-07 22:14:27 +0930",65,"Uperoleia daviesae","2019-11-07",1,"Small pond","City","Darwin (C)","NT",2444,-12.25,130.75,2019-11-07 07:43:26,2019-11-07 20:19:44,12.605,2019-11-07 07:44:03,2019-11-07 20:19:50,12.5963888888889,0.733453904884058,0.327316006267863,0,"2019_311",311,2019
"2573","2019-11-08 22:05:04 +0930",4.3289999961853,"Uperoleia daviesae","2019-11-08",1,"None selected","None selected","Darwin (C)","NT",2444,-12.25,130.75,2019-11-08 07:43:05,2019-11-08 20:19:46,12.6113888888889,2019-11-08 07:43:50,2019-11-08 20:20:11,12.6058333333333,0.81116693082007,0.356907684551591,0,"2019_312",312,2019
"2574","2019-11-08 21:39:41 +0930",5.53399991989136,"Uperoleia daviesae","2019-11-08",1,"Small pond","Backyard/Suburbia","Darwin (C)","NT",2444,-12.25,130.75,2019-11-08 07:43:05,2019-11-08 20:19:46,12.6113888888889,2019-11-08 07:43:50,2019-11-08 20:20:11,12.6058333333333,0.81116693082007,0.356907684551591,0,"2019_312",312,2019
"2575","2019-11-08 21:38:06 +0930",5.53399991989136,"Uperoleia daviesae","2019-11-08",1,"Small pond","Backyard/Suburbia","Darwin (C)","NT",2444,-12.25,130.75,2019-11-08 07:43:05,2019-11-08 20:19:46,12.6113888888889,2019-11-08 07:43:50,2019-11-08 20:20:11,12.6058333333333,0.81116693082007,0.356907684551591,0,"2019_312",312,2019
"2576","2019-11-09 21:17:57 +0930",42.0250015258789,"Uperoleia daviesae","2019-11-09",2,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2512,-12.25,131.25,2019-11-09 07:42:09,2019-11-09 20:19:42,12.6258333333333,2019-11-09 07:41:37,2019-11-09 20:18:33,12.6155555555556,0.878089757033327,0.386468166952349,0,"2019_313",313,2019
"2577","2019-11-10 22:07:26 +0930",42.3019981384277,"Uperoleia daviesae","2019-11-10",1,"Large pond","Backyard/Suburbia","Darwin (C)","NT",2444,-12.25,130.75,2019-11-10 07:42:51,2019-11-10 20:20:42,12.6308333333333,2019-11-10 07:43:26,2019-11-10 20:20:55,12.6247222222222,0.932269404350751,0.416194680248967,0,"2019_314",314,2019
"2578","2019-11-10 22:12:06 +0930",26.5389995574951,"Uperoleia daviesae","2019-11-10",1,"Large pond","None selected","Darwin (C)","NT",2444,-12.25,130.75,2019-11-10 07:42:51,2019-11-10 20:20:42,12.6308333333333,2019-11-10 07:43:26,2019-11-10 20:20:55,12.6247222222222,0.932269404350751,0.416194680248967,0,"2019_314",314,2019
"2579","2019-11-10 22:13:26 +0930",16.2049999237061,"Uperoleia daviesae","2019-11-10",1,"Large pond","None selected","Darwin (C)","NT",2444,-12.25,130.75,2019-11-10 07:42:51,2019-11-10 20:20:42,12.6308333333333,2019-11-10 07:43:26,2019-11-10 20:20:55,12.6247222222222,0.932269404350751,0.416194680248967,0,"2019_314",314,2019
"2580","2019-11-10 22:15:43 +0930",17.9300003051758,"Uperoleia daviesae","2019-11-10",1,"Large pond","None selected","Darwin (C)","NT",2444,-12.25,130.75,2019-11-10 07:42:51,2019-11-10 20:20:42,12.6308333333333,2019-11-10 07:43:26,2019-11-10 20:20:55,12.6247222222222,0.932269404350751,0.416194680248967,0,"2019_314",314,2019
"2581","2019-11-10 22:17:04 +0930",6.58500003814697,"Uperoleia daviesae","2019-11-10",1,"Large pond","Backyard/Suburbia","Darwin (C)","NT",2444,-12.25,130.75,2019-11-10 07:42:51,2019-11-10 20:20:42,12.6308333333333,2019-11-10 07:43:26,2019-11-10 20:20:55,12.6247222222222,0.932269404350751,0.416194680248967,0,"2019_314",314,2019
"2582","2019-11-10 22:18:21 +0930",16.3780002593994,"Uperoleia daviesae","2019-11-10",1,"Large pond","Backyard/Suburbia","Darwin (C)","NT",2444,-12.25,130.75,2019-11-10 07:42:51,2019-11-10 20:20:42,12.6308333333333,2019-11-10 07:43:26,2019-11-10 20:20:55,12.6247222222222,0.932269404350751,0.416194680248967,0,"2019_314",314,2019
"2583","2019-11-13 19:43:52 +0930",42.0250015258789,"Uperoleia daviesae","2019-11-13",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2512,-12.25,131.25,2019-11-13 07:41:30,2019-11-13 20:21:16,12.6627777777778,2019-11-13 07:41:00,2019-11-13 20:20:06,12.6516666666667,0.998014210986937,0.514189285267386,0,"2019_317",317,2019
"2584","2019-11-15 05:11:18 +0930",1858,"Uperoleia daviesae","2019-11-15",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-11-15 07:41:06,2019-11-15 20:22:12,12.685,2019-11-15 07:40:05,2019-11-15 20:21:39,12.6927777777778,0.942646482681871,0.576978901947671,0,"2019_319",319,2019
"2585","2019-11-15 20:56:08 +0930",16,"Uperoleia daviesae","2019-11-15",2,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2512,-12.25,131.25,2019-11-15 07:41:17,2019-11-15 20:22:07,12.6805555555556,2019-11-15 07:40:48,2019-11-15 20:20:56,12.6688888888889,0.942646482681871,0.576978901947671,0,"2019_319",319,2019
"2586","2019-11-17 04:32:01 +0930",16,"Uperoleia daviesae","2019-11-17",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-11-17 07:40:57,2019-11-17 20:23:06,12.7025,2019-11-17 07:39:56,2019-11-17 20:22:32,12.71,0.802125179487997,0.6467363401382,0,"2019_321",321,2019
"2587","2019-11-18 04:01:32 +0930",16,"Uperoleia daviesae","2019-11-18",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-11-18 07:40:55,2019-11-18 20:23:33,12.7105555555556,2019-11-18 07:39:53,2019-11-18 20:23:00,12.7186111111111,0.704589673256384,0.682907519297514,0,"2019_322",322,2019
"2588","2019-11-18 15:32:20 +0930",16,"Uperoleia daviesae","2019-11-18",1,"Large pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-11-18 07:40:55,2019-11-18 20:23:33,12.7105555555556,2019-11-18 07:39:53,2019-11-18 20:23:00,12.7186111111111,0.704589673256384,0.682907519297514,0,"2019_322",322,2019
"2589","2019-11-20 19:07:29 +0930",16,"Uperoleia daviesae","2019-11-20",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-11-20 07:40:52,2019-11-20 20:24:29,12.7269444444444,2019-11-20 07:39:51,2019-11-20 20:23:56,12.7347222222222,0.47805345570851,0.75698804710731,0,"2019_324",324,2019
"2590","2019-11-28 19:14:06 +0930",16,"Uperoleia daviesae","2019-11-28",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-11-28 07:41:27,2019-11-28 20:28:31,12.7844444444444,2019-11-28 07:40:24,2019-11-28 20:27:59,12.7930555555556,0.026106148071907,0.0516570385197899,0,"2019_332",332,2019
"2591","2019-12-02 04:23:43 +0930",32,"Uperoleia daviesae","2019-12-02",1,"None selected","None selected","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-02 07:42:09,2019-12-02 20:30:38,12.8080555555556,2019-12-02 07:41:05,2019-12-02 20:30:07,12.8172222222222,0.291553043463181,0.181559327899154,0,"2019_336",336,2019
"2592","2019-12-02 04:30:14 +0930",10.0200004577637,"Uperoleia daviesae","2019-12-02",1,"None selected","None selected","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-02 07:42:09,2019-12-02 20:30:38,12.8080555555556,2019-12-02 07:41:05,2019-12-02 20:30:07,12.8172222222222,0.291553043463181,0.181559327899154,0,"2019_336",336,2019
"2593","2019-12-02 04:24:49 +0930",5.49399995803833,"Uperoleia daviesae","2019-12-02",1,"None selected","None selected","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-02 07:42:09,2019-12-02 20:30:38,12.8080555555556,2019-12-02 07:41:05,2019-12-02 20:30:07,12.8172222222222,0.291553043463181,0.181559327899154,0,"2019_336",336,2019
"2594","2019-12-02 22:13:11 +0930",34.6022634293263,"Uperoleia daviesae","2019-12-02",1,"Small pond","Backyard/Suburbia","Darwin (C)","NT",2444,-12.25,130.75,2019-12-02 07:43:09,2019-12-02 20:30:55,12.7961111111111,2019-12-02 07:43:57,2019-12-02 20:31:16,12.7886111111111,0.291553043463181,0.181559327899154,0,"2019_336",336,2019
"2595","2019-12-03 19:41:46 +0930",5.38567443374145,"Uperoleia daviesae","2019-12-03",1,"Small pond","Backyard/Suburbia","Darwin (C)","NT",2444,-12.25,130.75,2019-12-03 07:43:22,2019-12-03 20:31:27,12.8013888888889,2019-12-03 07:44:10,2019-12-03 20:31:48,12.7938888888889,0.382385601495624,0.212208027906814,0,"2019_337",337,2019
"2596","2019-12-07 21:22:50 +0930",65,"Uperoleia daviesae","2019-12-07",1,"Small pond","Backyard/Suburbia","Darwin (C)","NT",2444,-12.25,130.75,2019-12-07 07:44:25,2019-12-07 20:33:37,12.82,2019-12-07 07:45:13,2019-12-07 20:33:58,12.8125,0.745082905973158,0.33153189026285,0,"2019_341",341,2019
"2597","2019-12-09 19:21:32 +0930",16,"Uperoleia daviesae","2019-12-09",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-09 07:44:01,2019-12-09 20:34:26,12.8402777777778,2019-12-09 07:42:56,2019-12-09 20:33:56,12.85,0.889779123735101,0.392278185373044,0,"2019_343",343,2019
"2598","2019-12-09 19:41:57 +0930",5.72800016403198,"Uperoleia daviesae","2019-12-09",1,"Small pond","Rural","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-09 07:43:58,2019-12-09 20:34:18,12.8388888888889,2019-12-09 07:42:56,2019-12-09 20:33:56,12.85,0.889779123735101,0.392278185373044,0,"2019_343",343,2019
"2599","2019-12-10 15:40:34 +0930",16,"Uperoleia daviesae","2019-12-10",1,"None selected","None selected","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-10 07:44:21,2019-12-10 20:34:59,12.8438888888889,2019-12-10 07:43:16,2019-12-10 20:34:29,12.8536111111111,0.943536148333231,0.423632298979813,0,"2019_344",344,2019
"2600","2019-12-11 19:16:28 +0930",86.9469985961914,"Uperoleia daviesae","2019-12-11",1,"Large pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-11 07:44:41,2019-12-11 20:35:31,12.8472222222222,2019-12-11 07:43:36,2019-12-11 20:35:01,12.8569444444444,0.980843652955875,0.455801971095824,0,"2019_345",345,2019
"2601","2019-12-11 19:09:27 +0930",9.51200008392334,"Uperoleia daviesae","2019-12-11",1,"Large pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-11 07:44:41,2019-12-11 20:35:31,12.8472222222222,2019-12-11 07:43:36,2019-12-11 20:35:01,12.8569444444444,0.980843652955875,0.455801971095824,0,"2019_345",345,2019
"2602","2019-12-11 21:13:38 +0930",64.0999984741211,"Uperoleia daviesae","2019-12-11",1,"Small pond","Rural","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-11 07:44:38,2019-12-11 20:35:23,12.8458333333333,2019-12-11 07:43:36,2019-12-11 20:35:01,12.8569444444444,0.980843652955875,0.455801971095824,0,"2019_345",345,2019
"2603","2019-12-11 21:14:59 +0930",72.9000015258789,"Uperoleia daviesae","2019-12-11",2,"Small pond","Rural","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-11 07:44:38,2019-12-11 20:35:23,12.8458333333333,2019-12-11 07:43:36,2019-12-11 20:35:01,12.8569444444444,0.980843652955875,0.455801971095824,0,"2019_345",345,2019
"2604","2019-12-11 21:19:15 +0930",82.5,"Uperoleia daviesae","2019-12-11",2,"Small pond","Rural","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-11 07:44:38,2019-12-11 20:35:23,12.8458333333333,2019-12-11 07:43:36,2019-12-11 20:35:01,12.8569444444444,0.980843652955875,0.455801971095824,0,"2019_345",345,2019
"2605","2019-12-11 21:17:37 +0930",87.5999984741211,"Uperoleia daviesae","2019-12-11",2,"Small pond","Rural","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-11 07:44:38,2019-12-11 20:35:23,12.8458333333333,2019-12-11 07:43:36,2019-12-11 20:35:01,12.8569444444444,0.980843652955875,0.455801971095824,0,"2019_345",345,2019
"2606","2019-12-11 21:20:48 +0930",124.152000427246,"Uperoleia daviesae","2019-12-11",2,"None selected","None selected","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-11 07:44:38,2019-12-11 20:35:23,12.8458333333333,2019-12-11 07:43:36,2019-12-11 20:35:01,12.8569444444444,0.980843652955875,0.455801971095824,0,"2019_345",345,2019
"2607","2019-12-12 21:12:34 +0930",38.5820007324219,"Uperoleia daviesae","2019-12-12",1,"Small pond","Rural","Litchfield (M)","NT",2512,-12.25,131.25,2019-12-12 07:45:15,2019-12-12 20:35:56,12.8447222222222,2019-12-12 07:44:52,2019-12-12 20:34:40,12.83,0.998714508575619,0.488584950212003,0,"2019_346",346,2019
"2608","2019-12-12 21:45:59 +0930",30,"Uperoleia daviesae","2019-12-12",1,"No visible water bodies","Backyard/Suburbia","Darwin (C)","NT",2444,-12.25,130.75,2019-12-12 07:46:11,2019-12-12 20:36:27,12.8377777777778,2019-12-12 07:46:52,2019-12-12 20:36:40,12.83,0.998714508575619,0.488584950212003,0,"2019_346",346,2019
"2609","2019-12-13 05:01:02 +0930",1200,"Uperoleia daviesae","2019-12-13",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-13 07:45:22,2019-12-13 20:36:34,12.8533333333333,2019-12-13 07:44:20,2019-12-13 20:36:06,12.8627777777778,0.994619715097602,0.523369153035645,0,"2019_347",347,2019
"2610","2019-12-03 19:18:13 +0930",16,"Uperoleia daviesae","2019-12-03",1,"None selected","None selected","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-03 07:42:22,2019-12-03 20:31:11,12.8136111111111,2019-12-03 07:41:18,2019-12-03 20:30:40,12.8227777777778,0.382385601495624,0.212208027906814,0,"2019_337",337,2019
"2611","2019-12-13 17:41:47 +0930",16,"Uperoleia daviesae","2019-12-13",1,"Large pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-13 07:45:25,2019-12-13 20:36:36,12.8530555555556,2019-12-13 07:44:20,2019-12-13 20:36:06,12.8627777777778,0.994619715097602,0.523369153035645,0,"2019_347",347,2019
"2612","2019-12-13 18:09:17 +0930",16.0330009460449,"Uperoleia daviesae","2019-12-13",1,"Small pond","Backyard/Suburbia","Litchfield (M)","NT",2511,-12.75,131.25,2019-12-13 07:45:25,2019-12-13 20:36:36,12.8530555555556,2019-12-13 07:44:20,2019-12-13 20:36:06,12.8627777777778,0.994619715097602,0.523369153035645,0,"2019_347",347,2019
